,Xiaomi,Asus,Mac OS X,Huawei,Windows 10 S,ARM_GPU,Samsung_CPU,Fujitsu,Lenovo,Samsung,Google,Android,Toshiba,HP,Microsoft,Dell,Chuwi,LG,Inches,Vero,2 in 1 Convertible,Apple,Mediacom,macOS,Netbook,Chrome OS,Storage,Windows 10,Windows 7,Linux,No OS,MSI,AMD_CPU,Intel_CPU,Intel_GPU,AMD_GPU,Acer,Weight,Razer,Workstation,Ultrabook,Nvidia_GPU,Gaming,CpuFreq,Notebook,ScreenHeight,ScreenWidth,Ram,Price
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0,1,0,1,0,0,128.0,0,0,0,0,0,0,1,1,0,0,1.37,0,0,1,0,0,2.3,0,1600,2560,8,71378.6832
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0,1,0,1,0,0,128.0,0,0,0,0,0,0,1,1,0,0,1.34,0,0,1,0,0,1.8,0,900,1440,8,47895.5232
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,0,0,0,1,0,0,1,1,0,0,1.86,0,0,0,0,0,2.5,1,1080,1920,8,30636.0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,0,0,1,0,1,0,0,512.0,0,0,0,0,0,0,1,0,1,0,1.83,0,0,1,0,0,2.7,0,1800,2880,16,135195.33599999998
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0,1,0,1,0,0,256.0,0,0,0,0,0,0,1,1,0,0,1.37,0,0,1,0,0,3.1,0,1600,2560,8,96095.808
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,500.0,1,0,0,0,0,1,0,0,1,1,2.1,0,0,0,0,0,3.0,1,768,1366,4,21312.0
6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,0,0,1,0,0,0,0,256.0,0,0,0,0,0,0,1,1,0,0,2.04,0,0,1,0,0,2.2,0,1800,2880,16,114017.6016
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0,1,0,1,0,0,256.0,0,0,0,0,0,0,1,1,0,0,1.34,0,0,1,0,0,1.8,0,900,1440,8,61735.536
8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,0,0,0,0,0,0,512.0,1,0,0,0,0,0,1,0,0,0,1.3,0,0,1,1,0,1.8,0,1080,1920,16,79653.59999999999
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,1,1.6,0,0,1,0,0,1.6,0,1080,1920,8,41025.6
10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.6,0,0,0,0,0,0,0,500.0,0,0,0,1,0,0,1,1,0,0,1.86,0,0,0,0,0,2.5,1,768,1366,4,20986.992
11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.6,0,0,0,0,0,0,0,500.0,0,0,0,1,0,0,1,1,0,0,1.86,0,0,0,0,0,2.0,1,1080,1920,4,18381.0672
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,0,0,1,0,1,0,0,256.0,0,0,0,0,0,0,1,0,1,0,1.83,0,0,1,0,0,2.8,0,1800,2880,16,130001.6016
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,1,0,2.2,0,0,0,0,0,2.0,1,1080,1920,4,26581.392
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,1,0,1,0,0,256.0,0,0,0,0,0,0,1,1,0,0,0.92,0,0,1,0,0,1.2,0,1440,2304,8,67260.672
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0,1,0,1,0,0,256.0,0,0,0,0,0,0,1,1,0,0,1.37,0,0,1,0,0,2.3,0,1600,2560,8,80908.344
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,1,0,2.2,0,0,0,0,0,2.7,1,1080,1920,8,39693.6
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,0,0,1,0,1,0,0,512.0,0,0,0,0,0,0,1,0,1,0,1.83,0,0,1,0,0,2.9,0,1800,2880,16,152274.24
18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,0,0,0,1,0,0,1,0,0,0,2.2,0,0,0,1,0,2.4,1,1080,1920,8,26586.72
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.3,0,0,0,0,0,0,0,128.0,1,0,0,0,0,0,1,1,0,0,1.22,0,0,1,0,0,1.6,0,1080,1920,8,52161.12
20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6,0,0,0,0,0,1,0,32.0,1,0,0,0,0,0,1,1,0,0,0.98,0,0,0,0,0,1.44,0,768,1366,2,10224.432
21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,128.0,1,0,0,0,0,0,1,0,0,0,2.5,0,0,0,1,1,2.5,0,1080,1920,8,53226.72
22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.6,0,0,0,0,0,0,0,500.0,0,0,0,1,0,1,0,0,1,0,1.86,0,0,0,0,0,1.5,1,768,1366,4,13746.24
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.3,0,1,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.62,0,0,0,0,0,1.6,0,1080,1920,8,43636.32
24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.91,0,0,1,0,0,1.8,0,1080,1920,8,35111.52
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,1,0,0,2.3,0,0,0,0,0,2.0,1,768,1366,4,22305.1392
26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0,1,0,0,0,0,128.0,0,0,0,0,0,0,1,1,0,0,1.35,0,0,1,0,0,1.6,0,900,1440,8,58554.72
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,1,0,2.2,0,0,0,0,0,1.6,1,1080,1920,8,42624.0
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.88,0,0,1,0,0,1.9,0,1080,1920,8,69157.44
29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.3,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,0,0,0,2.5,0,0,0,1,0,1.6,1,1080,1920,8,47738.88
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.6,0,0,0,0,0,0,0,64.0,1,0,0,0,0,0,1,1,0,0,1.89,0,0,0,0,0,1.44,1,1080,1920,4,13053.0672
31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,0,0,0,0,0,0,32.0,1,0,0,0,0,1,0,0,1,0,1.65,0,0,0,0,0,1.5,1,768,1366,2,10602.72
32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.3,0,0,0,0,0,0,0,500.0,1,0,0,0,0,1,0,0,1,0,2.71,0,0,0,0,0,2.5,1,1080,1920,4,23389.92
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.3,0,0,0,0,0,0,0,512.0,1,0,0,0,0,0,1,1,0,0,1.2,0,0,1,0,0,1.8,0,1800,3200,16,99580.32
34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0,1,0,0,0,0,256.0,0,0,0,0,0,0,1,1,0,0,1.35,0,0,1,0,0,1.6,0,900,1440,8,53173.44
35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.0,0,0,0,0,0,0,0,64.0,1,0,0,0,0,0,1,1,0,0,1.44,0,0,0,0,0,1.1,1,768,1366,4,13266.72
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,0,0,1,0,0,0,1,1,0,1,2.1,0,0,0,0,0,2.7,1,768,1366,4,19553.76
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.3,0,0,0,0,0,0,0,128.0,1,0,0,0,0,0,1,0,1,0,2.8,0,0,0,0,0,1.6,1,1080,1920,8,52161.12
38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,1,0,0,1.86,0,0,0,0,0,2.5,1,768,1366,4,26037.4032
39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,0,2.1,0,0,0,1,0,1.6,1,1080,1920,8,46833.12
40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,0,0,1,0,0,0,1,1,0,0,2.0,0,0,0,0,0,2.0,1,1080,1920,4,20725.92
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,0,2.65,0,0,0,1,1,2.8,0,1080,1920,16,79866.72
42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,0,0,1,0,0,0,1,0,0,0,2.3,0,0,0,1,0,2.5,1,768,1366,8,27864.9072
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,1,2.2,0,0,0,0,0,1.6,1,1080,1920,4,36336.96
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.3,0,1,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,0,0,0,2.77,0,0,0,1,0,1.6,0,1080,1920,12,53226.72
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0,1,0,1,0,0,256.0,0,0,0,0,0,0,1,1,0,0,1.37,0,0,1,0,0,2.0,0,1600,2560,8,75604.31999999999
46,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,128.0,0,0,0,1,0,0,1,1,0,0,2.2,0,0,0,0,0,2.0,1,768,1366,4,19660.32
47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,256.0,1,0,0,0,0,1,0,0,1,0,3.2,0,0,0,0,1,3.0,0,1080,1920,8,69210.72
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,1,0,2.3,0,0,0,0,0,2.5,1,1080,1920,4,34045.92
49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,0,0,0,2.8,0,0,0,1,0,1.1,1,768,1366,4,24828.48
50,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10.1,0,1,0,0,0,0,0,64.0,0,0,0,0,0,0,1,1,0,0,0.69,0,0,0,0,0,1.44,0,1200,1920,4,16996.32
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,1,2.2,0,0,0,1,0,1.8,1,1080,1920,8,44808.48
52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,1,0,0,1,0,1.86,0,0,0,0,0,2.5,1,1080,1920,4,21231.5472
53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.3,0,0,0,0,0,0,0,512.0,1,0,0,0,0,0,1,1,0,0,1.49,0,0,0,0,0,1.8,1,1080,1920,8,58767.84
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,1,0,1,2.4,0,0,0,0,0,2.4,1,768,1366,4,20459.52
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,1,0,2.13,0,0,0,0,0,1.8,1,1080,1920,8,40908.384
56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.6,0,0,0,0,0,0,0,128.0,1,0,0,0,0,0,1,1,0,0,1.91,0,0,0,0,0,2.0,1,1080,1920,4,23389.92
57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,2.0,0,0,0,0,0,2.5,1,768,1366,4,31232.203200000004
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,256.0,1,0,0,0,1,0,1,0,0,0,2.43,0,0,0,1,1,2.8,0,1080,1920,16,130482.72
59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,0,0,1,0,0,0,1,1,0,0,2.0,0,0,0,0,0,2.0,1,1080,1920,4,22111.2
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.3,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,1,0,2.8,0,0,0,0,0,1.8,1,1080,1920,16,69210.72
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.0,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.7,0,0,1,0,0,1.6,0,1080,1920,8,46833.12
62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.0,0,0,0,0,0,0,0,256.0,0,0,0,1,0,0,1,1,0,0,1.7,0,0,0,0,0,2.7,1,1080,1920,8,31914.72
63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.4,0,0,0,0,0,1.6,1,1080,1920,8,50136.48
64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.86,0,0,0,0,0,2.5,1,1080,1920,8,36763.2
65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,512.0,1,0,0,0,0,0,1,0,0,0,1.8,0,0,1,1,0,2.8,0,1080,1920,16,105654.24
66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.6,0,0,0,0,0,0,0,500.0,1,0,0,0,0,0,1,0,1,0,1.86,0,0,0,0,0,2.0,1,768,1366,4,23373.4032
67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.0,0,0,0,0,0,0,0,32.0,1,0,0,0,0,0,1,1,0,0,1.44,0,0,0,0,0,1.6,1,768,1366,4,12201.12
68,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,1,0,0,1.9,0,0,0,0,0,2.5,1,1080,1920,4,29250.72
69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,1000.0,0,0,1,0,0,0,1,0,0,0,3.0,0,0,0,1,1,2.8,0,1080,1920,12,50562.72
70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13.5,0,0,0,0,0,0,0,128.0,0,0,0,0,0,0,1,1,0,0,1.252,0,0,1,0,0,2.5,0,1504,2256,4,58021.92
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.3,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,1,0,1.4,0,0,1,0,0,1.8,0,1080,1920,8,50882.4
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,1,0,2.2,0,0,0,0,0,1.8,1,1080,1920,8,46353.6
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,128.0,1,0,0,0,1,0,1,0,0,0,2.7,0,0,0,1,1,2.5,0,1080,1920,8,58341.6
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,1,0,1,2.1,0,0,0,0,0,2.0,1,768,1366,8,20725.92
75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,0,0,0,2.2,0,0,0,1,1,2.8,0,1080,1920,8,50562.72
76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,2000.0,0,0,0,1,0,0,1,1,0,0,2.2,0,0,0,0,0,2.5,1,1080,1920,8,27652.32
77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,128.0,1,0,0,0,0,0,1,1,0,0,2.02,0,0,0,0,0,1.8,1,1080,1920,8,45554.4
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,0,0,1,2.2,0,0,0,1,0,2.7,1,1080,1920,4,28238.4
79,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.3,0,0,0,0,0,0,0,128.0,1,0,0,0,0,0,1,0,0,0,2.5,0,0,0,1,0,1.6,1,1080,1920,8,52054.56
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.88,0,0,1,0,0,1.6,0,1080,1920,8,58403.4048
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,1,0,1,0,0,512.0,0,0,0,0,0,0,1,1,0,0,0.92,0,0,1,0,0,1.3,0,1440,2304,8,80452.8
82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.0,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.63,0,0,0,0,0,1.6,1,1080,1920,8,45820.8
83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,128.0,1,0,0,0,0,1,0,0,1,0,2.2,0,0,0,0,0,2.5,1,1080,1920,4,21258.72
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,1,0,0,1,1,2.1,0,0,0,0,0,3.0,1,768,1366,4,21045.6
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,128.0,1,0,0,0,0,0,1,0,0,0,2.65,0,0,0,1,1,2.8,0,1080,1920,16,71874.72
86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,0,1.83,0,0,1,1,0,1.8,0,1080,1920,8,37242.72
87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.96,0,0,0,0,0,2.5,1,1080,1920,8,31914.1872
88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,128.0,1,0,0,0,0,0,1,0,0,0,2.2,0,0,0,1,1,2.8,0,1080,1920,16,77202.72
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.3,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.21,0,0,1,0,0,1.8,0,1080,1920,8,87858.72
90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,1,0,0,1,0,2.45,0,0,0,0,1,3.0,0,1080,1920,8,37242.72
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,0,0,1,2.2,0,0,0,1,0,1.8,1,1080,1920,8,36709.92
92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.3,0,0,0,0,0,0,0,512.0,1,0,0,0,0,0,1,1,0,0,1.49,0,0,0,0,0,1.8,1,1080,1920,16,63776.16
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,0,2.65,0,0,0,1,1,2.5,0,1080,1920,8,63669.6
94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.25,0,0,1,0,0,2.7,0,1080,1920,8,55890.72
95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,1,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,1,1.5,0,0,0,0,0,1.6,0,1080,1920,8,45128.16
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,1000.0,0,0,1,0,0,0,1,0,1,0,2.2,0,0,0,0,0,2.7,1,1080,1920,8,31962.672
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,256.0,0,0,1,0,0,0,1,0,1,0,2.2,0,0,0,0,0,2.0,1,1080,1920,4,25840.8
98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,0,2.0,0,0,0,1,0,2.4,1,1080,1920,6,30742.56
99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.6,0,0,0,0,0,0,0,128.0,1,0,0,0,0,0,1,0,0,0,2.62,0,0,0,1,1,2.8,0,1080,1920,12,66546.72
100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,1,0,1.91,0,0,0,0,0,2.7,1,1080,1920,8,38308.32
101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.6,0,0,0,0,0,0,0,500.0,1,0,0,0,0,1,0,0,1,0,2.1,0,0,0,0,0,1.5,1,1080,1920,4,18594.72
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,1000.0,0,0,1,0,0,0,1,0,1,0,2.2,0,0,0,0,0,1.6,1,1080,1920,8,34472.16
103,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.3,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,0,1.38,0,0,1,1,0,2.7,0,1080,1920,8,59620.32
104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13.5,0,0,0,0,0,0,0,256.0,0,0,0,0,0,0,1,1,0,0,1.252,0,0,1,0,0,2.5,0,1504,2256,8,71395.2
105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.0,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,0,1.58,0,0,0,1,0,2.5,1,1080,1920,6,35111.52
106,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,1,0,0,1.85,0,0,0,0,0,2.0,1,1080,1920,4,22105.872
107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,0,1.3,0,0,1,1,0,2.7,0,1080,1920,8,63563.04
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,1,0,1,0,0,0,2.2,0,0,0,1,1,2.8,0,1080,1920,16,69210.72
109,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.0,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.58,0,0,0,0,0,2.7,1,1080,1920,8,78854.4
110,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,0,1.5,0,0,1,1,0,1.8,0,1080,1920,16,67239.36
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.3,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.23,0,0,1,0,0,2.4,0,1800,3200,8,73473.12
112,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.3,0,1,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.37,0,0,0,0,0,2.5,0,1080,1920,8,74538.72
113,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.0,0,0,0,0,0,0,0,500.0,1,0,0,0,0,0,1,1,0,0,1.63,0,0,0,0,0,1.6,1,768,1366,4,38468.16
114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.3,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.21,0,0,1,0,0,1.6,0,1080,1920,8,86793.12
115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.3,0,1,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.26,0,0,0,0,0,1.6,0,1080,1920,8,74538.1872
116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.0,0,0,0,0,0,0,0,512.0,1,0,0,0,0,0,1,1,0,0,1.63,0,0,0,0,0,1.8,1,1080,1920,8,57755.52
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,0,2.16,0,0,0,1,0,1.8,1,1080,1920,8,60223.98239999999
118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,0,0,0,2.0,0,0,0,1,0,2.0,1,1080,1920,4,30049.92
119,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,0,1.7,0,0,0,1,0,1.8,1,1080,1920,8,59567.04
120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,1,0,1,2.1,0,0,0,0,0,2.4,1,1080,1920,6,25521.12
